Timestamp,Record number,Average Water Speed,Average Water Direction,Chlorophyll,Temperature,Dissolved Oxygen,Dissolved Oxygen (%Saturation),pH,Salinity,Specific Conductance,Turbidity
2023/12/4 14:00,7440,18.849,228.965,4.941,,7.273,,8.036,35.414,53.781,1.831
2023/12/4 14:10,7441,9.719,95.626,3.741,,7.266,,8.036,35.4,53.763,1.762
2023/12/4 14:20,7442,14.08,103.772,2.877,,7.311,,8.04,35.352,53.692,1.315
2023/12/4 14:30,7443,19.141,92.593,3.739,,7.329,,8.041,35.361,53.706,1.485
2023/12/4 14:40,7444,8.662,319.355,4.74,,7.322,,8.039,35.411,53.783,1.95
2023/12/4 14:50,7445,21.538,37.681,3.167,,7.256,,8.033,35.412,53.786,2.062
2023/12/4 15:00,7446,24.496,72.111,2.741,,7.284,,8.031,35.396,53.763,1.897
2023/12/4 15:10,7447,10.792,146.118,3.774,,7.193,,8.024,35.403,53.773,1.812
2023/12/4 15:20,7448,5.047,73.101,2.87,,7.123,,8.019,35.386,53.748,1.543
2023/12/4 15:30,7449,21.517,68.909,2.496,,6.973,110.743,8.007,35.392,53.758,1.534
2023/12/4 15:40,7450,34.154,84.829,2.006,,7.05,,8.015,35.412,53.788,1.736
2023/12/4 15:50,7451,17.826,13.668,1.958,,7.067,,8.013,35.408,53.781,1.608
2023/12/4 16:00,7452,20.513,156.094,1.843,,7.13,,8.02,35.401,53.772,1.339
2023/12/4 16:10,7453,6.932,279.017,1.941,,7.164,,8.028,35.394,53.761,1.312
2023/12/4 16:20,7454,26.462,59.15,1.687,,7.316,,8.038,35.397,53.765,1.273
2023/12/4 16:30,7455,11.834,312.334,1.109,,7.348,,8.038,35.391,53.757,1.243
2023/12/4 16:40,7456,13.63,20.358,1.577,,7.393,,8.045,35.398,53.766,1.424
2023/12/4 16:50,7457,9.129,110.477,0.84,,7.295,,8.038,35.396,53.763,0.796
2023/12/4 17:00,7458,10.655,265.02,1.176,,7.505,,8.051,35.388,53.751,1.178
2023/12/4 17:10,7459,47.123,130.58,0.687,,7.507,,8.049,35.386,53.747,1.078
2023/12/4 17:20,7460,8.038,359.507,1.057,,7.643,,8.058,35.374,53.728,1.429
2023/12/4 17:30,7461,19.786,326.511,0.582,,7.715,,8.057,35.369,53.721,1.323
2023/12/4 17:40,7462,23.872,196.787,0.954,,7.677,,8.062,35.371,53.723,1.402
2023/12/4 17:50,7463,37.889,295.613,0.91,,7.644,,8.054,35.371,53.721,1.513
2023/12/4 18:00,7464,19.912,197.902,1.082,,7.581,,8.056,35.367,53.715,1.261
2023/12/4 18:10,7465,18.658,180.146,1.104,,7.586,,8.057,35.364,53.71,1.531
2023/12/4 18:20,7466,30.575,124.684,,,,,,,,
2023/12/4 18:30,7467,21.381,3.336,0.909,,7.479,,8.052,35.363,53.705,1.336
2023/12/4 18:40,7468,21.158,9.369,1.107,,7.519,,8.055,35.361,53.703,1.393
2023/12/4 18:50,7469,25.723,52.238,1.255,,7.425,,8.053,35.366,53.709,1.421
2023/12/4 19:00,7470,15.968,357.85,0.812,,7.383,,8.054,35.367,53.709,1.142
2023/12/4 19:10,7471,30.001,292.618,0.917,,7.396,,8.05,35.367,53.709,1.016
2023/12/4 19:20,7472,33.706,21.685,1.273,,7.351,,8.053,35.374,53.719,1.493
2023/12/4 19:30,7473,25.035,184.364,1.213,,7.446,,8.057,35.387,53.736,0.956
2023/12/4 19:40,7474,3.283,171.6,0.802,,7.147,,8.046,35.381,53.728,0.822
2023/12/4 19:50,7475,45.677,330.953,1.079,,7.363,,8.052,35.383,53.73,1.111
2023/12/4 20:00,7476,13.851,205.95,1.222,,7.152,,8.053,35.385,53.732,1.788
2023/12/4 20:10,7477,7.25,56.897,0.652,,6.948,109.695,8.035,35.384,53.731,0.941
2023/12/4 20:20,7478,18.863,95.166,0.953,,6.89,108.743,8.034,35.389,53.737,0.853
2023/12/4 20:30,7479,7.162,218.813,0.917,,6.941,109.544,8.035,35.39,53.738,0.96
2023/12/4 20:40,7480,12.351,96.828,1.362,,6.999,110.428,8.043,35.389,53.736,1.115
2023/12/4 20:50,7481,5.408,24.91,1.388,,7.151,,8.041,35.394,53.741,1.824
2023/12/4 21:00,7482,10.04,153.919,0.795,,7.016,110.642,8.037,35.392,53.739,1.114
2023/12/4 21:10,7483,5.893,309.836,0.781,,6.905,108.835,8.024,35.396,53.742,0.888
2023/12/4 21:20,7484,3.671,78.051,0.663,,6.794,107.089,8.031,35.396,53.742,0.844
2023/12/4 21:30,7485,10.814,111.446,0.789,,6.784,106.912,8.024,35.396,53.742,0.819
2023/12/4 21:40,7486,11.124,97.839,0.444,,6.503,102.421,8.011,35.394,53.737,0.546
2023/12/4 21:50,7487,11.824,11.976,0.673,,6.79,106.905,8.026,35.395,53.738,1.043
2023/12/4 22:00,7488,3.388,91.745,0.722,,6.834,107.55,8.029,35.396,53.738,0.906
2023/12/4 22:10,7489,2.633,334.528,0.965,,6.618,104.13,8.026,35.395,53.736,1.074
2023/12/4 22:20,7490,2.73,202.844,0.821,,6.5,102.241,8.017,35.395,53.735,1.1
2023/12/4 22:30,7491,7.494,135.501,0.533,,6.643,104.403,8.012,35.396,53.734,1.218
2023/12/4 22:40,7492,9.613,199.374,0.752,,6.788,106.676,8.016,35.397,53.735,1.25
2023/12/4 22:50,7493,2.001,240.714,0.392,,6.563,103.084,8.011,35.398,53.736,0.869
2023/12/4 23:00,7494,2.825,42.488,0.713,,6.41,100.629,8.013,35.396,53.732,0.798
2023/12/4 23:10,7495,6.565,25.49,0.563,,6.54,102.619,8.008,35.398,53.733,1.219
2023/12/4 23:20,7496,17.502,1.226,0.629,,6.345,99.493,8.009,35.397,53.73,1.032
2023/12/4 23:30,7497,7.143,55.622,0.737,,6.473,101.474,8.013,35.399,53.731,1.613
2023/12/4 23:40,7498,6.07,340.489,0.349,,6.518,102.151,8.013,35.397,53.728,1.423
2023/12/4 23:50,7499,16.006,348.322,0.51,,6.521,102.144,8.017,35.401,53.731,1.765
2023/12/5 0:00,7500,19.449,38.624,0.488,,6.516,102.029,8.015,35.399,53.728,1.7
2023/12/5 0:10,7501,12.002,347.31,0.887,,6.53,102.15,8.015,35.395,53.72,1.773
2023/12/5 0:20,7502,12.31,326.822,0.619,,6.401,100.01,8.006,35.395,53.717,1.531
2023/12/5 0:30,7503,5.9,97.135,0.705,,6.394,99.805,8.01,35.394,53.714,1.578
2023/12/5 0:40,7504,6.269,282.421,0.631,,6.441,100.549,8.017,35.401,53.723,1.271
2023/12/5 0:50,7505,17.716,214.725,0.458,,6.509,101.597,8.02,35.401,53.722,1.466
2023/12/5 1:00,7506,3.479,223.303,0.832,,6.496,101.405,8.02,35.406,53.73,1.523
2023/12/5 1:10,7507,11.773,225.662,0.528,,6.473,100.991,8.015,35.405,53.727,1.209
2023/12/5 1:20,7508,14.609,67.243,0.559,,6.41,99.933,8.012,35.405,53.725,1.568
2023/12/5 1:30,7509,15.685,138.74,0.865,,6.255,97.468,8,35.393,53.708,1.787
2023/12/5 1:40,7510,17.781,331.108,1.021,,6.286,97.909,8.003,35.387,53.699,1.752
2023/12/5 1:50,7511,14.44,153.657,0.956,,6.249,97.305,8,35.391,53.703,2.016
2023/12/5 2:00,7512,15.453,270.065,0.675,,6.225,96.885,8.001,35.388,53.698,2.022
2023/12/5 2:10,7513,32.685,198.066,0.935,,6.191,96.336,8,35.393,53.704,1.901
2023/12/5 2:20,7514,16.435,179.54,0.718,,6.213,96.678,8.001,35.389,53.699,1.865
2023/12/5 2:30,7515,13.38,142.774,1.037,27.992,6.2,96.444,8.002,35.391,53.701,1.898
2023/12/5 2:40,7516,32.314,176.408,0.839,27.971,6.179,96.073,8.001,35.385,53.691,1.782
2023/12/5 2:50,7517,18.654,159.748,0.567,27.956,6.22,96.69,8.004,35.387,53.694,1.399
2023/12/5 3:00,7518,37.235,170.765,0.798,27.949,6.138,95.4,8.001,35.393,53.701,1.41
2023/12/5 3:10,7519,11.244,154.926,0.802,27.924,6.094,94.685,7.998,35.385,53.689,1.669
2023/12/5 3:20,7520,12.082,28.133,0.681,27.904,6.158,95.643,7.997,35.388,53.693,1.364
2023/12/5 3:30,7521,24.883,206.22,0.662,27.919,6.148,95.522,8.004,35.397,53.705,1.436
2023/12/5 3:40,7522,30.916,138.766,0.613,27.919,6.098,94.74,8.005,35.403,53.714,1.109
2023/12/5 3:50,7523,17.562,255.139,0.742,27.916,6.159,95.687,8,35.407,53.719,1.865
2023/12/5 4:00,7524,12.518,353.848,0.716,27.883,6.098,94.683,7.997,35.388,53.692,1.606
2023/12/5 4:10,7525,2.65,49.078,0.704,27.844,6.08,94.334,7.994,35.387,53.689,1.733
2023/12/5 4:20,7526,13.929,192.414,1.086,27.847,,92.338,7.994,35.4,53.707,0.888
2023/12/5 4:30,7527,33.882,82.334,0.676,27.85,,92.919,7.988,35.396,53.702,1.02
2023/12/5 4:40,7528,43.772,350.402,0.883,27.843,,92.744,7.992,35.401,53.707,1.088
2023/12/5 4:50,7529,15.513,265.459,0.701,27.837,,,7.989,35.405,53.713,1.236
2023/12/5 5:00,7530,50.092,4.641,0.642,27.829,,92.051,7.986,35.397,53.702,1.219
2023/12/5 5:10,7531,58.582,302.871,0.384,27.822,,,7.981,35.405,53.713,1.251
2023/12/5 5:20,7532,22.86,351.697,0.469,27.828,,,7.975,35.407,53.715,0.919
2023/12/5 5:30,7533,22.812,158.441,0.245,27.806,,,7.978,35.409,53.717,1.212
2023/12/5 5:40,7534,25.267,352.646,0.277,27.808,,,7.977,35.41,53.719,1.208
2023/12/5 5:50,7535,16.696,284.345,0.364,27.797,,,7.978,35.41,53.719,1.798
2023/12/5 6:00,7536,25.736,345.068,,27.796,,,7.953,35.405,53.711,1.029
2023/12/5 6:10,7537,28.121,298.758,0.258,27.789,,,7.962,35.409,53.716,1.212
2023/12/5 6:20,7538,27.526,339.974,0.197,27.797,,,7.958,35.41,53.718,1.262
2023/12/5 6:30,7539,65.241,343.569,0.282,27.789,,,7.968,35.412,53.72,1.094
2023/12/5 6:40,7540,27.177,61.19,0.225,27.787,,,7.957,35.41,53.718,1
2023/12/5 6:50,7541,20.139,77.957,0.53,27.785,,,7.974,35.409,53.716,1.787
2023/12/5 7:00,7542,19.88,326.998,0.112,27.791,,,7.965,35.412,53.721,1.287
2023/12/5 7:10,7543,37.808,316.233,,27.795,,,7.956,35.412,53.72,1.287
2023/12/5 7:20,7544,22.807,300.183,0.188,27.819,,,7.976,35.414,53.725,0.679
2023/12/5 7:30,7545,2.496,41.412,0.237,27.846,,,7.957,35.416,53.728,0.804
2023/12/5 7:40,7546,27.301,26.321,,27.852,,,7.974,35.406,53.714,0.931
2023/12/5 7:50,7547,26.68,287.878,0.146,27.874,,,7.967,35.405,53.715,1.033
2023/12/5 8:00,7548,5.774,241.824,0.258,27.899,,,7.976,35.405,53.716,1.406
2023/12/5 8:10,7549,14.18,44.916,0.107,27.924,,,7.957,35.406,53.719,1.007
2023/12/5 8:20,7550,28.72,162.275,,27.958,,,7.958,35.411,53.726,0.733
2023/12/5 8:30,7551,19.427,293.763,0.564,,,,7.973,35.415,53.734,1.54
2023/12/5 8:40,7552,13.836,353.574,0.349,,,,7.973,35.42,53.743,1.311
2023/12/5 8:50,7553,12.991,12.525,0.619,,,,7.975,35.423,53.749,1.157
2023/12/5 9:00,7554,4.418,51.888,0.696,,,,7.976,35.428,53.758,0.773
2023/12/5 9:10,7555,20.669,290.519,0.478,,,,7.974,35.436,53.773,0.843
2023/12/5 9:20,7556,14.268,206.532,0.38,,,,7.973,35.431,53.77,0.883
2023/12/5 9:30,7557,4.33,295.439,0.512,,,92.188,7.974,35.434,53.776,1.487
2023/12/5 9:40,7558,16.702,298.297,0.373,,,,7.97,35.43,53.773,1.031
2023/12/5 9:50,7559,23.215,311.677,0.665,,6.023,94.5,7.97,35.425,53.769,1.324
2023/12/5 9:50,7560,23.215,311.677,0.665,,6.023,94.5,7.97,35.425,53.769,1.324
2023/12/5 10:00,7561,7.806,354.994,0.555,,,,7.967,35.43,53.777,0.77
2023/12/5 10:10,7562,4.252,97.513,0.294,,,92.534,7.964,35.429,53.779,0.841
2023/12/5 10:20,7563,22.518,2.986,0.608,,6.075,95.741,7.974,35.441,53.802,1.099
2023/12/5 10:30,7564,25.478,352.706,0.192,,,94.117,7.967,35.448,53.818,1.23
2023/12/5 10:40,7565,5.661,316.774,,,,92.869,7.97,35.439,53.808,0.656
2023/12/5 10:50,7566,18.467,115.149,,,,,7.944,35.479,53.867,0.665
2023/12/5 11:00,7567,21.643,36.553,0.778,,6.172,97.616,7.975,35.434,53.802,1.27
2023/12/5 11:10,7568,4.906,204.383,0.815,,6.183,97.802,7.977,35.433,53.801,2.304
2023/12/5 11:20,7569,25.989,25.32,0.567,,6.287,99.582,7.977,35.445,53.82,1.395
2023/12/5 11:30,7570,18.062,334.562,0.6,,6.178,97.855,7.971,35.416,53.782,1.03
2023/12/5 11:40,7571,4.759,79.827,0.407,,6.418,101.532,7.979,35.398,53.755,1.316
2023/12/5 11:50,7572,4.67,124.196,1.835,,6.62,105.098,7.996,35.452,53.836,2.63
2023/12/5 12:00,7573,28.147,232.262,0.711,,6.716,106.62,7.998,35.446,53.828,1.505
2023/12/5 12:10,7574,6.31,201.064,1.37,,6.883,109.236,8.004,35.448,53.83,1.699
2023/12/5 12:20,7575,13.394,86.764,1.4,,6.823,108.411,8.006,35.445,53.829,1.548
2023/12/5 12:30,7576,23.006,0.049,0.879,,6.935,110.249,8.006,35.452,53.84,1.384
2023/12/5 12:40,7577,14.534,261.523,1.57,,7.021,111.721,8.011,35.449,53.839,1.676
2023/12/5 12:50,7578,23.337,267.659,1.805,,7.123,,8.018,35.458,53.853,2.628
2023/12/5 13:00,7579,6.197,267.66,1.049,,6.981,111.26,8.004,35.459,53.857,1.172
2023/12/5 13:10,7580,25.618,354.072,1.287,,7.218,,8.017,35.462,53.863,1.418
2023/12/5 13:20,7581,13.388,296.997,2.029,,7.539,,8.036,35.46,53.862,1.607
2023/12/5 13:30,7582,21.478,72.6,1.247,,7.54,,8.037,35.461,53.866,1.565
2023/12/5 13:40,7583,14.104,185.58,1.301,,7.564,,8.037,35.46,53.863,1.483
2023/12/5 13:50,7584,21.285,130.236,1.31,,7.604,,8.042,35.47,53.877,1.44
2023/12/5 14:00,7585,5.905,308.568,1.258,,7.425,,8.034,35.472,53.88,1.105
2023/12/5 14:10,7586,10.33,171.609,4.644,,7.77,,8.056,35.474,53.883,4.927
2023/12/5 14:20,7587,22.986,290.246,1.401,,7.74,,8.052,35.474,53.887,1.299
2023/12/5 14:30,7588,20.549,292.453,1.001,,7.885,,8.051,35.475,53.891,1.403
2023/12/5 14:40,7589,24.193,127.802,2.512,,7.959,,8.059,35.477,53.895,2.04
2023/12/5 14:50,7590,27.496,111.186,1.774,,7.807,,8.05,35.485,53.907,1.466
2023/12/5 15:00,7591,21.773,181.114,0.879,,7.613,,8.04,35.493,53.918,1.189
2023/12/5 15:10,7592,10.738,24.172,1.626,,7.638,,8.042,35.498,53.924,1.442
2023/12/5 15:20,7593,9.986,181.659,1.128,,7.5,,8.035,35.506,53.935,1.134
2023/12/5 15:30,7594,24.991,43.314,0.572,,7.535,,8.033,35.512,53.943,1.312
2023/12/5 15:40,7595,14.605,178.992,0.716,,7.395,,8.027,35.525,53.96,1.067
2023/12/5 15:50,7596,7.478,68.706,0.804,,7.411,,8.022,35.529,53.967,1.39
2023/12/5 16:00,7597,9.41,78.768,0.793,,7.501,,8.026,35.532,53.971,1.24
2023/12/5 16:10,7598,9.375,74.831,1.559,,7.358,,8.023,35.533,53.973,1.161
2023/12/5 16:20,7599,6.888,74.495,0.64,,7.343,,8.022,35.54,53.983,1.005
2023/12/5 16:30,7600,17.72,226.839,1.661,,7.483,,8.038,35.544,53.988,1.162
2023/12/5 16:40,7601,24.035,333.395,0.711,,7.423,,8.035,35.54,53.983,1.252
2023/12/5 16:50,7602,7.777,116.536,1.669,,7.613,,8.046,35.536,53.976,1.085
2023/12/5 17:00,7603,6.471,194.709,1.064,,7.759,,8.047,35.535,53.975,1.355
2023/12/5 17:10,7604,17.905,140.532,0.633,,7.584,,8.041,35.534,53.973,0.992
2023/12/5 17:20,7605,17.676,340.035,0.66,,7.695,,8.045,35.533,53.969,1.15
2023/12/5 17:30,7606,20.301,143.305,1.713,,7.668,,8.053,35.526,53.958,1.205
2023/12/5 17:40,7607,23.689,7.561,1.309,,7.603,,8.05,35.533,53.967,0.992
2023/12/5 17:50,7608,7.527,136.568,0.245,,7.46,,8.042,35.533,53.967,0.669
2023/12/5 18:00,7609,15.563,87.986,0.553,,7.606,,8.047,35.535,53.968,0.691
2023/12/5 18:10,7610,16.755,274.145,0.592,,7.513,,8.043,35.535,53.965,0.696
2023/12/5 18:20,7611,16.657,221.915,0.395,,7.553,,8.048,35.534,53.964,0.947
2023/12/5 18:30,7612,14.003,238.945,0.427,,7.455,,8.046,35.536,53.965,0.88
2023/12/5 18:40,7613,20.343,37.829,0.748,,7.207,,8.035,35.535,53.962,0.86
2023/12/5 18:50,7614,17.627,22.825,0.768,,7.31,,8.035,35.537,53.963,0.623
2023/12/5 19:00,7615,19.844,347.568,0.427,,7.209,,8.031,35.536,53.961,0.77
2023/12/5 19:10,7616,8.982,198.445,0.278,,7.132,,8.023,35.541,53.965,0.589
2023/12/5 19:20,7617,9.081,200.246,0.308,,6.885,109.683,8.03,35.542,53.966,0.644
2023/12/5 19:30,7618,10.964,87.774,0.396,,7.104,,8.027,35.545,53.971,0.611
2023/12/5 19:40,7619,13.236,341.205,0.353,,7.018,111.741,8.027,35.547,53.971,0.598
2023/12/5 19:50,7620,33.946,58.731,0.747,,7.029,111.85,8.023,35.542,53.963,0.642
2023/12/5 20:00,7621,31.236,328.319,0.837,,7.018,111.675,8.028,35.549,53.972,0.749
2023/12/5 20:10,7622,5.376,281.511,0.878,,6.99,111.17,8.021,35.553,53.976,0.637
2023/12/5 20:20,7623,14.331,321.536,0.582,,6.792,108.003,8.016,35.553,53.976,0.525
2023/12/5 20:30,7624,6.385,168.653,0.476,,7.052,,8.032,35.559,53.982,0.571
2023/12/5 20:40,7625,6.914,41.099,0.507,,6.691,106.324,8.016,35.562,53.985,0.624
2023/12/5 20:50,7626,16.657,18.413,0.72,,6.817,108.301,8.023,35.571,53.997,0.596
2023/12/5 21:00,7627,21.086,5.434,0.644,,6.698,106.402,8.011,35.576,54.003,0.574
2023/12/5 21:10,7628,18.728,142.824,0.404,,6.506,103.313,7.994,35.579,54.007,0.578
2023/12/5 21:20,7629,33.381,49.529,0.721,,6.617,105.014,8.016,35.578,54.004,0.662
2023/12/5 21:30,7630,31.967,2.725,0.385,,6.333,100.451,7.986,35.576,53.999,0.547
2023/12/5 21:40,7631,8.483,132.699,1.411,,,93.961,7.981,35.576,53.998,0.614
2023/12/5 21:50,7632,23.11,184.703,0.478,,,92.827,7.958,35.577,53.998,1.353
2023/12/5 22:00,7633,14.011,116.338,0.634,,,,7.965,35.577,53.997,0.486
2023/12/5 22:10,7634,22.573,305.362,1.042,,,92.857,7.963,35.575,53.992,1.099
2023/12/5 22:20,7635,20.435,298.853,0.77,,,93.301,7.954,35.573,53.988,0.927
2023/12/5 22:30,7636,8.825,335.108,0.486,,,,7.956,35.574,53.988,0.569
2023/12/5 22:40,7637,29.264,324.276,0.886,,,,7.963,35.575,53.989,0.509
2023/12/5 22:50,7638,8.364,274.655,0.447,,,,7.932,35.58,53.995,0.531
2023/12/5 23:00,7639,21.134,200.017,0.419,,,,7.934,35.584,53.999,0.488
2023/12/5 23:10,7640,11.055,300.556,0.879,,,,7.951,35.582,53.995,0.658
2023/12/5 23:20,7641,29.698,185.919,0.813,,,,7.957,35.576,53.987,0.575
2023/12/5 23:30,7642,14.673,285.553,0.623,,,,7.929,35.576,53.986,0.866
2023/12/5 23:40,7643,38.79,215.37,1.461,,,93.449,7.959,35.577,53.984,1.121
2023/12/5 23:50,7644,3.23,187.26,1.104,,,92.626,7.952,35.571,53.976,0.899
2023/12/6 0:00,7645,16.922,252,1.129,,,,7.953,35.567,53.969,1.011
2023/12/6 0:10,7646,9.92,145.711,0.605,,,,7.947,35.56,53.957,0.548
2023/12/6 0:20,7647,10.678,356.596,0.745,,,,7.956,35.555,53.95,0.572
2023/12/6 0:30,7648,14.72,74.1,0.769,,6.008,94.536,7.968,35.556,53.951,0.964
2023/12/6 0:40,7649,19.048,131.63,0.908,,,92.402,7.972,35.555,53.949,0.777
2023/12/6 0:50,7650,26.574,136.374,0.783,,,,7.966,35.556,53.95,0.555
2023/12/6 1:00,7651,21.836,290.663,0.582,,,,7.967,35.555,53.948,0.751
2023/12/6 1:10,7652,19.033,295.096,0.56,,,92.359,7.97,35.547,53.936,0.871
2023/12/6 1:20,7653,25.295,147.818,0.64,,,,7.977,35.547,53.936,0.586
2023/12/6 1:30,7654,13.2,12.978,0.284,,,,7.961,35.543,53.931,0.478
2023/12/6 1:40,7655,14.78,326.129,0.649,,,,7.97,35.542,53.929,0.566
2023/12/6 1:50,7656,15.932,203.882,0.115,,,,7.946,35.54,53.926,0.524
2023/12/6 2:00,7657,6.074,87.475,0.282,,,,7.923,35.538,53.923,0.543
2023/12/6 2:10,7658,13.841,289.246,0.338,,,,7.929,35.537,53.921,0.491
2023/12/6 2:20,7659,20.633,50.598,0.196,,,,7.93,35.534,53.916,0.464
2023/12/6 2:30,7660,18.854,134.891,,,,,7.903,35.534,53.917,0.547
2023/12/6 2:40,7661,1.138,275.478,,,,,7.925,35.532,53.913,0.443
2023/12/6 2:50,7662,24.231,243.732,0.107,,,,,35.532,53.913,0.412
2023/12/6 3:00,7663,20.234,352.265,0.207,,,,,35.534,53.915,0.472
2023/12/6 3:10,7664,9.63,211.538,0.456,,,,7.926,35.534,53.914,1.412
2023/12/6 3:20,7665,31.266,323.226,0.25,,,,7.91,35.533,53.912,0.517
2023/12/6 3:30,7666,23.147,111.06,,,,,,35.536,53.915,0.449
2023/12/6 3:40,7667,24.05,190.649,0.16,,,,,35.532,53.911,0.476
2023/12/6 3:50,7668,18.881,206.425,0.187,,,,7.924,35.535,53.913,0.524
2023/12/6 4:00,7669,23.453,97.967,0.186,,,,7.937,35.534,53.911,0.553
2023/12/6 4:10,7670,4.82,348.679,0.159,,,,7.924,35.531,53.907,0.499
2023/12/6 4:20,7671,33.227,108.286,0.433,,,,7.955,35.532,53.907,0.554
2023/12/6 4:30,7672,17.302,90.248,0.345,,,,7.936,35.529,53.902,0.468
2023/12/6 4:40,7673,38.274,249.441,0.598,,,,7.959,35.531,53.904,0.595
2023/12/6 4:50,7674,25.731,315.879,0.778,,,,7.944,35.529,53.901,0.702
2023/12/6 5:00,7675,20.242,74.523,0.78,,,,7.945,35.522,53.89,0.65
2023/12/6 5:10,7676,22.523,106.473,0.675,,,,7.945,35.521,53.888,0.721
2023/12/6 5:20,7677,15.779,236.167,0.689,,,,7.953,35.514,53.876,0.962
2023/12/6 5:30,7678,13.049,79.346,0.388,,,,7.941,35.514,53.877,0.809
2023/12/6 5:40,7679,38.272,259.578,0.194,,,,7.942,35.51,53.871,0.672
2023/12/6 5:50,7680,11.645,144.062,0.408,,,,7.939,35.51,53.87,0.756
2023/12/6 6:00,7681,32.468,31.062,0.183,,,,7.944,35.512,53.871,0.53
2023/12/6 6:10,7682,10.737,349.227,0.278,,,,7.906,35.512,53.871,0.453
2023/12/6 6:20,7683,21.999,35.887,0.349,,,,7.931,35.513,53.873,0.482
2023/12/6 6:30,7684,41.322,63.264,0.224,,,,,35.514,53.874,0.563
2023/12/6 6:40,7685,24.309,306.543,0.173,,,,,35.515,53.876,0.467
2023/12/6 6:50,7686,21.755,23.458,,,,,,35.513,53.875,0.533
2023/12/6 7:00,7687,9.887,146.451,0.468,,,,7.923,35.515,53.877,0.592
2023/12/6 7:10,7688,18.981,220.183,0.329,,,,7.924,35.515,53.878,1.497
2023/12/6 7:20,7689,17.384,310.074,0.486,,,,7.943,35.518,53.884,1.373
2023/12/6 7:30,7690,12.205,248.133,0.156,,,,7.931,35.513,53.876,0.968
2023/12/6 7:40,7691,7.444,198.126,0.111,,,,7.926,35.523,53.891,0.679
2023/12/6 7:50,7692,18.837,221.79,,,,,7.937,35.518,53.888,0.805
2023/12/6 8:00,7693,34.8,31.154,0.185,,,,7.932,35.525,53.9,1.146
2023/12/6 8:10,7694,26.329,94.449,0.181,,,,7.926,35.519,53.891,0.729
2023/12/6 8:20,7695,32.909,308,1.053,,,,7.945,35.517,53.887,1.396
2023/12/6 8:30,7696,19.272,259.334,0.166,,,,7.934,35.527,53.903,1.392
2023/12/6 8:40,7697,14.005,135.493,0.23,,,,7.942,35.535,53.918,1.307
2023/12/6 8:50,7698,25.723,116.381,0.2,,,,7.929,35.529,53.913,1.365
2023/12/6 9:00,7699,15.892,99.453,0.424,,,,7.938,35.52,53.9,1.545
2023/12/6 9:10,7700,27.979,336.343,0.442,,,,7.934,35.531,53.917,0.997
2023/12/6 9:20,7701,26.209,66.628,0.801,,,,7.945,35.525,53.911,1.443
2023/12/6 9:30,7702,10.745,213.622,0.768,,,,7.949,35.545,53.94,1.329
2023/12/6 9:40,7703,26.576,345.599,0.21,,,,7.933,35.532,53.924,1.179
2023/12/6 9:50,7704,40.234,8.314,0.589,,,,7.948,35.531,53.923,1.811
2023/12/6 9:50,7705,40.234,8.314,0.589,,,,7.948,35.531,53.923,1.811
2023/12/6 10:00,7706,61.497,293.418,,,,,7.945,35.539,53.937,0.927
2023/12/6 10:10,7707,18.664,101.206,0.708,,,,7.952,35.54,53.938,1.202
2023/12/6 10:20,7708,6.796,31.409,0.451,,,92.196,7.953,35.546,53.948,1.147
2023/12/6 10:30,7709,30.362,254.079,0.71,,,93.175,7.954,35.548,53.955,1.492
2023/12/6 10:40,7710,36.037,24.101,0.444,,,,7.944,35.55,53.96,1.406
2023/12/6 10:50,7711,52.737,139.858,0.457,,6.003,95.063,7.952,35.537,53.943,1.329
2023/12/6 11:00,7712,11.405,317.183,0.474,,6.025,95.539,7.953,35.544,53.956,1.216
2023/12/6 11:10,7713,23.74,102.071,0.686,,,94.027,7.946,35.54,53.949,1.64
2023/12/6 11:20,7714,6.665,196.774,0.723,,6.04,95.735,7.952,35.54,53.949,2.507
2023/12/6 11:30,7715,15.509,33.698,0.788,,6.067,96.264,7.951,35.547,53.961,3.924
2023/12/6 11:40,7716,20.967,75.326,0.942,,6.117,97.162,7.951,35.543,53.96,3.31
2023/12/6 11:50,7717,20.192,36.687,1.081,,6.171,98.096,7.953,35.544,53.962,2.159
2023/12/6 12:00,7718,4.893,281.108,0.948,,6.138,97.581,7.95,35.559,53.983,1.956
2023/12/6 12:10,7719,13.434,30.072,0.743,,6.211,98.855,7.951,35.558,53.984,1.387
2023/12/6 12:20,7720,26.676,204.712,0.988,,6.321,100.692,7.955,35.562,53.992,1.77
2023/12/6 12:30,7721,24.618,112.257,0.87,,6.181,98.46,7.953,35.547,53.973,1.483
2023/12/6 12:40,7722,6.173,95.647,1.264,,6.326,100.694,7.959,35.549,53.974,2.205
2023/12/6 12:50,7723,12.021,115.561,1.241,,6.44,102.587,7.96,35.551,53.979,2.5
2023/12/6 13:00,7724,10.927,19.715,0.89,,6.465,103.081,7.963,35.558,53.991,2.512
2023/12/6 13:10,7725,21.066,121.189,0.994,,6.52,104.007,7.968,35.571,54.008,2.388
2023/12/6 13:20,7726,14.346,115.428,1.121,,6.529,104.352,7.967,35.568,54.01,2.319
2023/12/6 13:30,7727,7.933,122.014,1.764,,6.529,104.262,7.971,35.545,53.977,3.54
2023/12/6 13:40,7728,16.201,189.062,1.236,,6.456,103.44,7.968,35.596,54.055,1.744
